,path,scriptID,transcription,field1,field2,field3,field4,field5,field6,field7
14052,-,Script30_00469,"Hey Jay, Is there valet service at the event",7975,-,-,-,-,-,-
14053,-,Script30_00469,"Hey Jay, what is the dress code for tonight",7976,-,-,-,-,-,-
14054,-,Script30_00469,"Hey Jay, Are there any reminders set for today?",7977,-,-,-,-,-,-
14055,-,Script30_00469,"Hey Jay, What reminders do I have scheduled before noon tomorrow?",7978,-,-,-,-,-,-
14056,-,Script30_00469,"Hey Jay, Remind me about meeting next week",7979,-,-,-,-,-,-
14057,-,Script30_00469,"Hey Jay, which restaurants offer take out food?",798,-,-,-,-,-,-
14058,-,Script30_00469,"Hey Jay, Tell me when I have an event",7980,-,-,-,-,-,-
14059,-,Script30_00469,"Hey Jay, Send an alert before meeting",7981,-,-,-,-,-,-
14060,-,Script30_00469,"Hey Jay, Delete all events for today.",7982,-,-,-,-,-,-
14061,-,Script30_00469,"Hey Jay, Delete all events and tasks for today.",7983,-,-,-,-,-,-
14062,-,Script30_00469,"Hey Jay, Delete my whole calendar for today.",7984,-,-,-,-,-,-
14063,-,Script30_00469,"Hey Jay, Delete this event on march 3",7985,-,-,-,-,-,-
14064,-,Script30_00469,"Hey Jay, can you delete this dinner party event",7986,-,-,-,-,-,-
14065,-,Script30_00469,"Hey Jay, remove this event from my calender",7987,-,-,-,-,-,-
14066,-,Script30_00469,"Hey Jay, What's on tomorrow night?",7988,-,-,-,-,-,-
14067,-,Script30_00469,"Hey Jay, What's on for the 14th afternoon that I could go with the two year old twins?",7989,-,-,-,-,-,-
14068,-,Script30_00469,"Hey Jay, Can I order take out food at this time?",799,-,-,-,-,-,-
14069,-,Script30_00469,"Hey Jay, can you add to my calendar an event for next friday",7991,-,-,-,-,-,-
14070,-,Script30_00470,"Hey Jay, write in my calendar i have a event for next friday",7992,-,-,-,-,-,-
14071,-,Script30_00470,"Hey Jay, delete all events from my calendar",7993,-,-,-,-,-,-
14072,-,Script30_00470,"Hey Jay, clear my calendar of all events",7994,-,-,-,-,-,-
14073,-,Script30_00470,"Hey Jay, erase my current events from calendar",7995,-,-,-,-,-,-
14074,-,Script30_00470,"Hey Jay, delete my upcoming calendar event",7996,-,-,-,-,-,-
14075,-,Script30_00470,"Hey Jay, what is my upcoming calendar event",7997,-,-,-,-,-,-
14076,-,Script30_00470,"Hey Jay, erase my next calendar event",7998,-,-,-,-,-,-
14077,-,Script30_00470,"Hey Jay, pink is all we need",8,-,-,-,-,-,-
14078,-,Script30_00470,"Hey Jay, Set lights brightness higher",80,-,-,-,-,-,-
14079,-,Script30_00470,"Hey Jay, I want to know the latest local news of the city",800,-,-,-,-,-,-
14080,-,Script30_00470,"Hey Jay, please delete my lunch date from the March 23rd schedule.",8000,-,-,-,-,-,-
14081,-,Script30_00470,"Hey Jay, Can you erase the haircut I have scheduled for Friday?",8001,-,-,-,-,-,-
14082,-,Script30_00470,"Hey Jay, Delete my appointment tomorrow",8002,-,-,-,-,-,-
14083,-,Script30_00470,"Hey Jay, Cancel my meeting for Friday",8003,-,-,-,-,-,-
14084,-,Script30_00470,"Hey Jay, Dorothy needs to talk to me about our divorce. Can you please set up a meeting as soon as I am available?",8004,-,-,-,-,-,-
14085,-,Script30_00470,"Hey Jay, On Monday, the 20th, I need to have a conversation with Greg about our weekend trip.",8005,-,-,-,-,-,-
14086,-,Script30_00470,"Hey Jay, Oliver will send me an email on Thursday and please set up a calendar appointment for our meeting based on the date he will provide on that email.",8006,-,-,-,-,-,-
14087,-,Script30_00470,"Hey Jay, I have a dentist appointment on Monday morning, true or false?",8007,-,-,-,-,-,-
14088,-,Script30_00470,"Hey Jay, What time is my dentist appointment on Monday?",8008,-,-,-,-,-,-
14089,-,Script30_00470,"Hey Jay, Change my plan, erase my next event",8009,-,-,-,-,-,-
14090,-,Script30_00470,"Hey Jay, Ok Google! Mute sound on speakers please",801,-,-,-,-,-,-
14091,-,Script30_00470,"Hey Jay, Update my calendar and delete next event",8010,-,-,-,-,-,-
14092,-,Script30_00470,"Hey Jay, Show me my events for the month",8011,-,-,-,-,-,-
14093,-,Script30_00470,"Hey Jay, Tell me the meetings I have for the week",8012,-,-,-,-,-,-
14094,-,Script30_00470,"Hey Jay, Show me my meeting for the next month",8013,-,-,-,-,-,-
14095,-,Script30_00470,"Hey Jay, Do I have a meeting for today in my calendar?",8014,-,-,-,-,-,-
14096,-,Script30_00470,"Hey Jay, Do i have a date for tonight ?",8015,-,-,-,-,-,-
14097,-,Script30_00470,"Hey Jay, Do I have a party tomorrow save on my calendar?",8016,-,-,-,-,-,-
14098,-,Script30_00470,"Hey Jay, add a meeting with my mother for next sunday",8017,-,-,-,-,-,-
14099,-,Script30_00470,"Hey Jay, Add a party in NY city for this saturday",8018,-,-,-,-,-,-
14100,-,Script30_00471,"Hey Jay, Save this afternoon for my date",8019,-,-,-,-,-,-
14101,-,Script30_00471,"Hey Jay, Ok Google! Mute sound on speakers please",802,-,-,-,-,-,-
14102,-,Script30_00471,"Hey Jay, i need a reminder for Friday's meeting.",8021,-,-,-,-,-,-
14103,-,Script30_00471,"Hey Jay, what's happening this weekend",8022,-,-,-,-,-,-
14104,-,Script30_00471,"Hey Jay, what is set for the weekend three weeks from now",8023,-,-,-,-,-,-
14105,-,Script30_00471,"Hey Jay, what are we doing next week",8024,-,-,-,-,-,-
14106,-,Script30_00471,"Hey Jay, Please set a meeting for <insert date and time> on my calendar",8026,-,-,-,-,-,-
14107,-,Script30_00471,"Hey Jay, What events do I have scheduled today",8028,-,-,-,-,-,-
14108,-,Script30_00471,"Hey Jay, What events are upcoming today",8029,-,-,-,-,-,-
14109,-,Script30_00471,"Hey Jay, Hey Siri!! mute the speakers",803,-,-,-,-,-,-
14110,-,Script30_00471,"Hey Jay, What events are scheduled for me to do today",8030,-,-,-,-,-,-
14111,-,Script30_00471,"Hey Jay, when is my nexy dental appointment on the calendar?",8031,-,-,-,-,-,-
14112,-,Script30_00471,"Hey Jay, what date is Justin's school play?",8032,-,-,-,-,-,-
14113,-,Script30_00471,"Hey Jay, what day does Easter fall on?",8033,-,-,-,-,-,-
14114,-,Script30_00471,"Hey Jay, Remind me to go grocery shopping today",8034,-,-,-,-,-,-
14115,-,Script30_00471,"Hey Jay, Remind me to get the oil changed",8035,-,-,-,-,-,-
14116,-,Script30_00471,"Hey Jay, Remind me to start the crock pot at 2:00 PM",8036,-,-,-,-,-,-
14117,-,Script30_00471,"Hey Jay, Remind me to 'something' in 'sometime'",8037,-,-,-,-,-,-
14118,-,Script30_00471,"Hey Jay, Please set a reminder for me to 'something' in 'sometime'",8038,-,-,-,-,-,-
14119,-,Script30_00471,"Hey Jay, Please set a reminder for me to 'something' in 'sometime'",8039,-,-,-,-,-,-
14120,-,Script30_00471,"Hey Jay, Hey Siri!! mute the speakers",804,-,-,-,-,-,-
14121,-,Script30_00471,"Hey Jay, Can you remind me to 'something' in 'sometime'.",8040,-,-,-,-,-,-
14122,-,Script30_00471,"Hey Jay, What time does my next meeting start?",8041,-,-,-,-,-,-
14123,-,Script30_00471,"Hey Jay, How many people are attending my next meeting?",8042,-,-,-,-,-,-
14124,-,Script30_00471,"Hey Jay, What time is my next appointment?",8043,-,-,-,-,-,-
14125,-,Script30_00471,"Hey Jay, What's my schedule today?",8044,-,-,-,-,-,-
14126,-,Script30_00471,"Hey Jay, What events are scheduled this week?",8045,-,-,-,-,-,-
14127,-,Script30_00471,"Hey Jay, How many meetings do I have next week?",8046,-,-,-,-,-,-
14128,-,Script30_00471,"Hey Jay, On Febuary 14th make dinner reservations at the restaurant.",8047,-,-,-,-,-,-
14129,-,Script30_00471,"Hey Jay, On my sisters birthday send her flowers.",8048,-,-,-,-,-,-
14130,-,Script30_00472,"Hey Jay, Make sure to call the babysitter for date night on Friday.",8049,-,-,-,-,-,-
14131,-,Script30_00472,"Hey Jay, Ok Google! Lower all volume on speakers please",805,-,-,-,-,-,-
14132,-,Script30_00472,"Hey Jay, add event to calender.",8050,-,-,-,-,-,-
14133,-,Script30_00472,"Hey Jay, add to calender, Dr. K at 3:30 pm on March 7.",8051,-,-,-,-,-,-
14134,-,Script30_00472,"Hey Jay, When is my husband's birthday this year?",8052,-,-,-,-,-,-
14135,-,Script30_00472,"Hey Jay, Do I work on the 24th?",8053,-,-,-,-,-,-
14136,-,Script30_00472,"Hey Jay, clear all events from March 7.",8054,-,-,-,-,-,-
14137,-,Script30_00472,"Hey Jay, erase my appointment for March 7.",8055,-,-,-,-,-,-
14138,-,Script30_00472,"Hey Jay, Do I have a date on Friday?",8056,-,-,-,-,-,-
14139,-,Script30_00472,"Hey Jay, What is happening this weekend?",8057,-,-,-,-,-,-
14140,-,Script30_00472,"Hey Jay, Do I have a sales meeting today?",8058,-,-,-,-,-,-
14141,-,Script30_00472,"Hey Jay, Is this week trash pickup week?",8059,-,-,-,-,-,-
14142,-,Script30_00472,"Hey Jay, Ok Google! Lower all volume on speakers please",806,-,-,-,-,-,-
14143,-,Script30_00472,"Hey Jay, How many people are coming to tonight's dinner?",8060,-,-,-,-,-,-
14144,-,Script30_00472,"Hey Jay, What time does the dinner party start tonight?",8061,-,-,-,-,-,-
14145,-,Script30_00472,"Hey Jay, When is my next reminder?",8063,-,-,-,-,-,-
14146,-,Script30_00472,"Hey Jay, When do I need to pay the bills?",8064,-,-,-,-,-,-
14147,-,Script30_00472,"Hey Jay, When is my mortgage due?",8065,-,-,-,-,-,-
14148,-,Script30_00472,"Hey Jay, what time does the festival officially start?",8066,-,-,-,-,-,-
14149,-,Script30_00472,"Hey Jay, report the concert lineup with start times.",8067,-,-,-,-,-,-
14150,-,Script30_00472,"Hey Jay, tell me all known details about the tournament on March 22.",8068,-,-,-,-,-,-
14151,-,Script30_00472,"Hey Jay, Schedule lunch at Tomo in Arcata, California tomorrow at noon.",8069,-,-,-,-,-,-
14152,-,Script30_00472,"Hey Jay, make coffee now",807,-,-,-,-,-,-
14153,-,Script30_00472,"Hey Jay, Remind me to meet Sarah at Safeway in Mckinleyville California at noon.",8070,-,-,-,-,-,-
14154,-,Script30_00472,"Hey Jay, Is the 22nd a Tuesday?",8071,-,-,-,-,-,-
14155,-,Script30_00472,"Hey Jay, Do I have a date Friday?",8072,-,-,-,-,-,-
14156,-,Script30_00472,"Hey Jay, Schedule a sales meeting for Wednesday at 11am",8073,-,-,-,-,-,-
14157,-,Script30_00472,"Hey Jay, Add a new event for tomorrow at 5pm - Meet Sarah at the gym",8074,-,-,-,-,-,-
14158,-,Script30_00472,"Hey Jay, Do I have a lunch date today?",8075,-,-,-,-,-,-
14159,-,Script30_00472,"Hey Jay, Is today when my paper is due?",8076,-,-,-,-,-,-
14160,-,Script30_00473,"Hey Jay, Remind me to get the mail in 10 minutes.",8077,-,-,-,-,-,-
14161,-,Script30_00473,"Hey Jay, Send me a reminder to pick up my dog from the groomer at 1pm.",8078,-,-,-,-,-,-
14162,-,Script30_00473,"Hey Jay, Set a reminder in one hour for my bread to bake.",8079,-,-,-,-,-,-
14163,-,Script30_00473,"Hey Jay, make coffee at 8 a.m.",808,-,-,-,-,-,-
14164,-,Script30_00473,"Hey Jay, Do I have any appointments tomorrow?",8080,-,-,-,-,-,-
14165,-,Script30_00473,"Hey Jay, Do I have free time next Tuesday to schedule a meeting?",8081,-,-,-,-,-,-
14166,-,Script30_00473,"Hey Jay, the time the meeting start",8082,-,-,-,-,-,-
14167,-,Script30_00473,"Hey Jay, what is the event agenda",8084,-,-,-,-,-,-
14168,-,Script30_00473,"Hey Jay, I'd like to set a date for this week?",8085,-,-,-,-,-,-
14169,-,Script30_00473,"Hey Jay, I'd like to update my calendar.",8086,-,-,-,-,-,-
14170,-,Script30_00473,"Hey Jay, Can I remove a reminder?",8087,-,-,-,-,-,-
14171,-,Script30_00473,"Hey Jay, When do I have that test?",8088,-,-,-,-,-,-
14172,-,Script30_00473,"Hey Jay, brew coffee at noon",809,-,-,-,-,-,-
14173,-,Script30_00473,"Hey Jay, What time is my appointment on x date?",8090,-,-,-,-,-,-
14174,-,Script30_00473,"Hey Jay, Am I free on x day?",8092,-,-,-,-,-,-
14175,-,Script30_00473,"Hey Jay, where the meeting will be",8093,-,-,-,-,-,-
14176,-,Script30_00473,"Hey Jay, when the meeting start",8094,-,-,-,-,-,-
14177,-,Script30_00473,"Hey Jay, Can you tell me my appointments for this week?",8095,-,-,-,-,-,-
14178,-,Script30_00473,"Hey Jay, Can you inform me about what I have going on this week?",8096,-,-,-,-,-,-
14179,-,Script30_00473,"Hey Jay, hi google please cancel all the programs for friday",8098,-,-,-,-,-,-
14180,-,Script30_00473,"Hey Jay, hi google pls remove the dinner plan on thursday",8099,-,-,-,-,-,-
14181,-,Script30_00473,"Hey Jay, Make lights brightener",81,-,-,-,-,-,-
14182,-,Script30_00473,"Hey Jay, what day of the month is it?",810,-,-,-,-,-,-
14183,-,Script30_00473,"Hey Jay, email my appointments to reschedule",8100,-,-,-,-,-,-
14184,-,Script30_00473,"Hey Jay, email my appointments to reschedule",8101,-,-,-,-,-,-
14185,-,Script30_00473,"Hey Jay, mark my calendar as unavailable today",8102,-,-,-,-,-,-
14186,-,Script30_00473,"Hey Jay, mark my calendar as unavailable today",8103,-,-,-,-,-,-
14187,-,Script30_00473,"Hey Jay, please delete all appointments for today",8104,-,-,-,-,-,-
14188,-,Script30_00473,"Hey Jay, please delete all appointments for today",8105,-,-,-,-,-,-
14189,-,Script30_00473,"Hey Jay, set a neighbor party for next week",8106,-,-,-,-,-,-
14190,-,Script30_00474,"Hey Jay, set a birthday event for martin",8107,-,-,-,-,-,-
14191,-,Script30_00474,"Hey Jay, Delete next calendar event",8108,-,-,-,-,-,-
14192,-,Script30_00474,"Hey Jay, Remove next event in calendar",8109,-,-,-,-,-,-
14193,-,Script30_00474,"Hey Jay, play new gaga playlist",811,-,-,-,-,-,-
14194,-,Script30_00474,"Hey Jay, Please add supervision to my calendar",8110,-,-,-,-,-,-
14195,-,Script30_00474,"Hey Jay, Add Mary's birthday on the 22nd to my calendar, please.",8111,-,-,-,-,-,-
14196,-,Script30_00474,"Hey Jay, Please put Mary's birthday party on the 22nd at 7:00 pm.",8113,-,-,-,-,-,-
14197,-,Script30_00474,"Hey Jay, What meetings occurred between january 1 and january 12",8114,-,-,-,-,-,-
14198,-,Script30_00474,"Hey Jay, Between May 1 and December 31, what meetings occurred",8115,-,-,-,-,-,-
14199,-,Script30_00474,"Hey Jay, During the timeframe of February 1 and March 16, what meetings occurred",8116,-,-,-,-,-,-
14200,-,Script30_00474,"Hey Jay, Alert me 30 minutes before my meeting at 3pm tomorrow.",8117,-,-,-,-,-,-
14201,-,Script30_00474,"Hey Jay, Remind me that I have a meeting at 3pm tomorrow.",8118,-,-,-,-,-,-
14202,-,Script30_00474,"Hey Jay, Where is Mary's birthday party being held?",8119,-,-,-,-,-,-
14203,-,Script30_00474,"Hey Jay, start new lady gaga playlist",812,-,-,-,-,-,-
14204,-,Script30_00474,"Hey Jay, Is Mary's birthday party tonight?",8120,-,-,-,-,-,-
14205,-,Script30_00474,"Hey Jay, Change moms birthday event to repeat every year on same day",8121,-,-,-,-,-,-
14206,-,Script30_00474,"Hey Jay, Alter Lunch Event to repeat every Friday",8122,-,-,-,-,-,-
14207,-,Script30_00474,"Hey Jay, Do I have any appointments coming up?",8123,-,-,-,-,-,-
14208,-,Script30_00474,"Hey Jay, Tell me what's happening this week.",8124,-,-,-,-,-,-
14209,-,Script30_00474,"Hey Jay, Create a meeting event in my calendar.",8125,-,-,-,-,-,-
14210,-,Script30_00474,"Hey Jay, Schedule a meeting event in my calendar.",8126,-,-,-,-,-,-
14211,-,Script30_00474,"Hey Jay, Meeting (friend) on (date) update my calendar to reflect meeting.",8127,-,-,-,-,-,-
14212,-,Script30_00474,"Hey Jay, Give me the details on (event)",8128,-,-,-,-,-,-
14213,-,Script30_00474,"Hey Jay, What reminders do I still have?",8129,-,-,-,-,-,-
14214,-,Script30_00474,"Hey Jay, play lady gaga starting with poker face",813,-,-,-,-,-,-
14215,-,Script30_00474,"Hey Jay, How far did I walk this morning?",8130,-,-,-,-,-,-
14216,-,Script30_00474,"Hey Jay, How many calories did I burn between 3 and 5 today?",8131,-,-,-,-,-,-
14217,-,Script30_00474,"Hey Jay, When are the trains running tomorrow?",8132,-,-,-,-,-,-
14218,-,Script30_00474,"Hey Jay, set a remainder at 3pm to pick jo",8133,-,-,-,-,-,-
14219,-,Script30_00474,"Hey Jay, set a remainder for 12 pm for lunch",8134,-,-,-,-,-,-
14220,-,Script30_00475,"Hey Jay, Remind me of my 3pm meetng tomorrow 4 hours in advance.",8135,-,-,-,-,-,-
14221,-,Script30_00475,"Hey Jay, At 11am tomorrow, remind me of my 3pm meeting.",8136,-,-,-,-,-,-
14222,-,Script30_00475,"Hey Jay, 3pm meeting tomorrow. Remind me 4 hours prior to that meeting.",8137,-,-,-,-,-,-
14223,-,Script30_00475,"Hey Jay, Is tonight the full moon?",8138,-,-,-,-,-,-
14224,-,Script30_00475,"Hey Jay, Is it thursday tomorrow?",8139,-,-,-,-,-,-
14225,-,Script30_00475,"Hey Jay, Open The New York Times app.",814,-,-,-,-,-,-
14226,-,Script30_00475,"Hey Jay, Set a reminder for the thirteenth that I have a lunch with Dale.",8140,-,-,-,-,-,-
14227,-,Script30_00475,"Hey Jay, Schedule a two hour empty time-block on saturday.",8141,-,-,-,-,-,-
14228,-,Script30_00475,"Hey Jay, pls add a birthday party on saturday evening",8142,-,-,-,-,-,-
14229,-,Script30_00475,"Hey Jay, add a party tonight in my remainder",8143,-,-,-,-,-,-
14230,-,Script30_00475,"Hey Jay, add a marriage celebration party on this sunday",8144,-,-,-,-,-,-
14231,-,Script30_00475,"Hey Jay, Delete my appointment at one tomorrow.",8145,-,-,-,-,-,-
14232,-,Script30_00475,"Hey Jay, Cancel my meeting on the fourteenth.",8146,-,-,-,-,-,-
14233,-,Script30_00475,"Hey Jay, Remove the concert from the calendar events.",8147,-,-,-,-,-,-
14234,-,Script30_00475,"Hey Jay, Did I leave myself any reminders?",8148,-,-,-,-,-,-
14235,-,Script30_00475,"Hey Jay, do i have any remainders for today",8149,-,-,-,-,-,-
14236,-,Script30_00475,"Hey Jay, Open my Morning Briefing email from The New York Times.",815,-,-,-,-,-,-
14237,-,Script30_00475,"Hey Jay, do i have any remainder about birthday party",8150,-,-,-,-,-,-
14238,-,Script30_00475,"Hey Jay, do i have any remainder next sunday",8151,-,-,-,-,-,-
14239,-,Script30_00475,"Hey Jay, Give me information about the concert on Tuesday night.",8152,-,-,-,-,-,-
14240,-,Script30_00475,"Hey Jay, What can you tell me about the dance on Friday?",8153,-,-,-,-,-,-
14241,-,Script30_00475,"Hey Jay, What time is my appointment tomorrow?",8154,-,-,-,-,-,-
14242,-,Script30_00475,"Hey Jay, Is the meeting with Julie at 3 pm on Wednesday?",8155,-,-,-,-,-,-
14243,-,Script30_00475,"Hey Jay, Is tomorrow's appointment in the Middletown office?",8156,-,-,-,-,-,-
14244,-,Script30_00475,"Hey Jay, Is the balloon festival this weekend?",8157,-,-,-,-,-,-
14245,-,Script30_00475,"Hey Jay, Please remind me about the meeting with Julie at 5 pm this evening.",8158,-,-,-,-,-,-
14246,-,Script30_00475,"Hey Jay, Set reminder for 7 am for the City Team Meeting.",8159,-,-,-,-,-,-
14247,-,Script30_00475,"Hey Jay, Ok Google! play some music",816,-,-,-,-,-,-
14248,-,Script30_00475,"Hey Jay, I need to be reminded that there is a meeting for Paul's retirement. Set reminder for Tuesday at 3 pm.",8160,-,-,-,-,-,-
14249,-,Script30_00475,"Hey Jay, Pawel, prepare the meeting with XXX",8164,-,-,-,-,-,-
14250,-,Script30_00476,"Hey Jay, 12.30pm already, you will have a meeting in 10 mins",8165,-,-,-,-,-,-
14251,-,Script30_00476,"Hey Jay, please add the meeting with Ms. Boland on Wednesday 8:00am to my calendar",8166,-,-,-,-,-,-
14252,-,Script30_00476,"Hey Jay, put on my calendar meeting with Ms. Boland on Wednesday 8:00am",8167,-,-,-,-,-,-
14253,-,Script30_00476,"Hey Jay, remind me of my meeting with Ms. Boland on Wednesday 8:00am on Tuesday 7:00pm",8168,-,-,-,-,-,-
